1403636580863555328,-0.00679,0.01369,-0.10538,-0.03019,0.83607,0.03685,0.54656,0.08367,0.00070,0.78379,
1403636580963555584,0.00065,0.01546,-0.02783,-0.02153,0.82769,0.03692,0.55956,0.06401,0.02682,0.74642,
1403636581063555584,0.00599,0.01789,0.04190,-0.02243,0.81980,0.03787,0.57095,0.05086,0.01589,0.65325,
1403636581163555328,0.01045,0.01756,0.10287,-0.02490,0.81157,0.03417,0.58273,0.03567,-0.00833,0.54402,
1403636581263555584,0.01258,0.01564,0.15138,-0.02793,0.80174,0.02996,0.59626,-0.00043,-0.01838,0.39831,
1403636581363555328,0.01148,0.01459,0.17718,-0.02766,0.79410,0.03022,0.60641,-0.02100,-0.01719,0.08917,
1403636581463555584,0.00912,0.01262,0.17032,-0.02160,0.79466,0.03255,0.60580,-0.02160,-0.02369,-0.26765,
1403636581563555584,0.00622,0.01022,0.13155,-0.01892,0.80143,0.03300,0.59688,-0.00823,-0.00977,-0.53501,
1403636581663555328,0.00441,0.00753,0.07261,-0.02201,0.80822,0.03147,0.58762,-0.00778,-0.02972,-0.63983,
1403636581763555584,0.00247,0.00356,0.00744,-0.02353,0.81120,0.03275,0.58338,-0.02734,-0.02730,-0.66828,
1403636581863555328,-0.00291,0.00165,-0.05963,-0.02708,0.81330,0.03462,0.58018,-0.05557,-0.01147,-0.67570,
1403636581963555584,-0.00969,0.00198,-0.12439,-0.02830,0.82005,0.03180,0.57070,-0.05932,0.00662,-0.61691,
1403636582063555584,-0.01280,0.00167,-0.18139,-0.02593,0.82974,0.02959,0.55677,-0.04816,0.01289,-0.48711,
1403636582163555328,-0.01714,0.00387,-0.21959,-0.02693,0.83844,0.03144,0.54342,-0.04241,0.02893,-0.23855,
1403636582263555584,-0.01900,0.00644,-0.22698,-0.02815,0.84352,0.03379,0.53529,0.01061,0.02559,0.10076,
1403636582363555328,-0.01703,0.00948,-0.19856,-0.03067,0.84272,0.03451,0.53636,0.02618,0.03993,0.43821,
1403636582463555584,-0.01438,0.01224,-0.14563,-0.03173,0.83504,0.03389,0.54823,0.04041,0.02564,0.59434,
1403636582563555584,-0.01048,0.01355,-0.08187,-0.02812,0.82862,0.03350,0.55810,0.04018,0.00729,0.65499,
1403636582663555328,-0.00712,0.01306,-0.01516,-0.02226,0.82556,0.03183,0.56298,0.02607,-0.00872,0.66136,
1403636582763555584,-0.00319,0.01067,0.05048,-0.02121,0.82241,0.02760,0.56782,0.04597,-0.03234,0.64871,
1403636582863555328,0.00161,0.00632,0.11493,-0.01793,0.81597,0.01866,0.57752,0.03611,-0.04415,0.62864,
1403636582963555584,0.00419,0.00253,0.17137,-0.01627,0.80630,0.01316,0.59114,0.00311,-0.03027,0.48161,
1403636583063555584,0.00440,0.00010,0.20521,-0.01512,0.79818,0.01273,0.60210,-0.00724,-0.01503,0.19058,
1403636583163555328,0.00509,-0.00230,0.20805,-0.01150,0.79670,0.01378,0.60410,-0.00525,-0.01592,-0.15342,
1403636583263555584,0.00538,-0.00308,0.17965,-0.01061,0.79842,0.01653,0.60179,0.00928,-0.00538,-0.42137,
1403636583363555328,0.00594,-0.00460,0.13069,-0.01223,0.80092,0.01855,0.59835,0.00534,-0.02024,-0.59365,
1403636583463555584,0.00518,-0.00741,0.06901,-0.01579,0.80418,0.02273,0.59374,-0.01338,-0.01668,-0.67468,
1403636583563555584,0.00402,-0.00954,-0.00056,-0.01608,0.80863,0.02628,0.58751,-0.01279,-0.02108,-0.70067,
1403636583663555328,0.00284,-0.01118,-0.07229,-0.01647,0.81670,0.02707,0.57619,-0.03564,0.00862,-0.68928,
1403636583763555584,-0.00164,-0.01189,-0.13630,-0.02359,0.82936,0.02391,0.55770,-0.04535,-0.00289,-0.58666,
1403636583863555328,-0.00542,-0.01138,-0.18939,-0.02502,0.83927,0.02222,0.54269,-0.05000,-0.00516,-0.46962,
1403636583963555584,-0.00972,-0.01060,-0.22825,-0.02186,0.84366,0.02813,0.53570,-0.05583,0.01305,-0.28390,
1403636584063555584,-0.01518,-0.00835,-0.24330,-0.02577,0.84425,0.03423,0.53423,-0.03003,0.02995,-0.02588,
1403636584163555328,-0.01505,-0.00612,-0.22972,-0.02993,0.84424,0.03721,0.53384,0.02855,0.01815,0.27820,
1403636584263555584,-0.01168,-0.00455,-0.18956,-0.03026,0.84334,0.03822,0.53517,0.04774,0.01662,0.49916,
1403636584363555328,-0.00584,-0.00345,-0.13329,-0.02825,0.84129,0.03875,0.53846,0.08495,-0.00479,0.63775,
1403636584463555584,0.00321,-0.00443,-0.06545,-0.01930,0.83833,0.03955,0.54338,0.09574,-0.01054,0.71005,
1403636584563555584,0.01185,-0.00445,0.00753,-0.01675,0.83179,0.03728,0.55358,0.09109,-0.00091,0.74281,
1403636584663555328,0.01970,-0.00411,0.08095,-0.01347,0.82125,0.03133,0.56955,0.05938,0.00316,0.71014,
1403636584763555584,0.02366,-0.00363,0.14671,-0.00910,0.80933,0.02604,0.58671,0.02303,0.00515,0.60537,
1403636584863555328,0.02392,-0.00266,0.19940,-0.00903,0.80055,0.02193,0.59880,-0.01426,0.01775,0.43041,
1403636584963555584,0.02249,-0.00134,0.22896,-0.01201,0.79649,0.01769,0.60427,-0.00297,0.00951,0.14949,
1403636585063555584,0.02330,-0.00092,0.22883,-0.01072,0.79787,0.01369,0.60257,0.00953,0.00027,-0.14615,
1403636585163555328,0.02476,-0.00164,0.20408,-0.00923,0.80103,0.01154,0.59844,0.01972,-0.01400,-0.37612,
1403636585263555584,0.02658,-0.00524,0.16014,-0.00226,0.80484,0.01140,0.59338,0.02495,-0.03710,-0.50043,
1403636585363555328,0.02804,-0.00992,0.10762,0.00507,0.80818,0.01563,0.58871,0.00859,-0.04045,-0.54691,
1403636585463555584,0.02742,-0.01321,0.05396,0.00536,0.81288,0.02090,0.58203,-0.03873,-0.02351,-0.53537,
1403636585563555584,0.02076,-0.01581,0.00342,-0.00021,0.81920,0.02814,0.57282,-0.10598,-0.02024,-0.45660,
1403636585663555328,0.00869,-0.01733,-0.03607,-0.01184,0.82650,0.03426,0.56176,-0.13398,-0.00794,-0.30859,
1403636585763555584,-0.00430,-0.01833,-0.06059,-0.02326,0.83495,0.03613,0.54865,-0.11665,-0.00440,-0.16080,
1403636585863555328,-0.01505,-0.01803,-0.07134,-0.03366,0.84433,0.03521,0.53361,-0.10297,0.00079,-0.04250,
1403636585963555584,-0.02474,-0.01828,-0.07193,-0.03804,0.85499,0.03289,0.51620,-0.06966,-0.00874,0.00493,
1403636586063555584,-0.03132,-0.01926,-0.06998,-0.03070,0.86782,0.02579,0.49527,-0.05214,-0.00727,0.02930,
1403636586163555328,-0.03768,-0.01730,-0.06576,-0.02278,0.87806,0.01666,0.47772,-0.06257,0.03477,0.05406,
1403636586263555584,-0.04611,-0.01379,-0.06107,-0.02183,0.88674,0.01253,0.46158,-0.08808,0.02231,0.03855,
1403636586363555328,-0.05608,-0.01274,-0.05794,-0.02267,0.89616,0.00847,0.44308,-0.10841,-0.00339,0.02312,
1403636586463555584,-0.06810,-0.01407,-0.05594,-0.02339,0.90504,0.00658,0.42462,-0.11622,-0.03092,0.02378,
1403636586563555584,-0.07772,-0.01902,-0.05292,-0.02364,0.91148,0.00945,0.41056,-0.07299,-0.06506,0.04048,
1403636586663555328,-0.08107,-0.02734,-0.04753,-0.02513,0.91342,0.01048,0.40610,-0.00488,-0.09836,0.05152,
1403636586763555584,-0.07875,-0.03637,-0.04368,-0.02909,0.91086,0.01176,0.41152,0.03774,-0.08352,0.02554,
1403636586863555328,-0.07359,-0.04423,-0.04267,-0.03183,0.90755,0.01416,0.41850,0.04322,-0.04659,-0.00824,
1403636586963555584,-0.06850,-0.04649,-0.04376,-0.03363,0.90529,0.01925,0.42301,0.05297,-0.01687,-0.00595,
1403636587063555584,-0.06250,-0.04760,-0.04390,-0.03488,0.90510,0.02517,0.42303,0.05542,-0.01618,0.00308,
1403636587163555328,-0.05640,-0.05108,-0.04382,-0.03431,0.90717,0.02939,0.41833,0.06305,-0.06034,-0.00381,
1403636587263555584,-0.04932,-0.05995,-0.04473,-0.03501,0.90830,0.02964,0.41580,0.07644,-0.12195,-0.00899,
1403636587363555328,-0.04028,-0.07634,-0.04569,-0.03497,0.90905,0.02728,0.41432,0.09637,-0.19527,-0.00465,
1403636587463555584,-0.03089,-0.09907,-0.04667,-0.03535,0.91001,0.02359,0.41241,0.09008,-0.26182,-0.00517,
